Day,School,SchoolType,StartTime,IndoorTempDuringSurvey,AvgIndoorRelativeHumidity,IndoorAirSpeed,MaxOutdoorDailyTemp,MinOutdoorDailyTemp,AvgOutdoorDailyTemp,AvgDailyRainfall,AvgOutdoorRelativeHumidity,Grade,Age,Gender,TotalCLO,FanAtHome,CoolerAtHome,AcAtHome,TSV,TPV,TCV,TA,TSL,SWC,FSP,Sweating,FanSatisfaction,
4,1,0,4,30.9,36.9,1.34,38.3,24.6,30.8,0.0,58.4,3,7,1,0.44,1,1,0,2,0,1,1,-2,1,2,0,1,
4,1,0,4,30.9,36.9,1.34,38.3,24.6,30.8,0.0,58.4,3,9,1,0.44,1,0,0,2,-2,1,1,1,2,1,0,-1,
4,1,0,4,30.9,36.9,1.34,38.3,24.6,30.8,0.0,58.4,3,8,1,0.44,1,1,0,2,-2,2,1,1,1,1,0,2,
4,1,0,4,30.9,36.9,1.34,38.3,24.6,30.8,0.0,58.4,3,8,0,0.52,1,1,0,2,-2,2,1,1,2,1,0,1,
4,1,0,4,30.9,36.9,1.34,38.3,24.6,30.8,0.0,58.4,3,8,0,0.52,1,1,0,2,-2,2,1,1,2,1,0,1,
4,1,0,4,30.9,36.9,1.34,38.3,24.6,30.8,0.0,58.4,3,8,1,0.44,1,0,0,3,-2,1,0,-2,2,2,0,-2,
4,1,0,4,30.9,36.9,1.34,38.3,24.6,30.8,0.0,58.4,3,7,0,0.52,1,0,0,1,-1,2,1,2,2,2,0,2,
4,1,0,4,30.9,36.9,1.34,38.3,24.6,30.8,0.0,58.4,3,9,0,0.52,1,1,0,0,-1,2,1,2,2,2,0,-1,
4,1,0,4,30.9,36.9,1.34,38.3,24.6,30.8,0.0,58.4,3,8,1,0.44,1,1,0,3,-2,1,1,1,2,2,0,2,
4,1,0,4,30.9,36.9,1.34,38.3,24.6,30.8,0.0,58.4,3,8,1,0.44,1,1,0,2,-2,-1,1,-1,1,2,0,1,
4,1,0,4,30.9,36.9,1.34,38.3,24.6,30.8,0.0,58.4,3,8,1,0.44,1,1,0,3,-2,1,1,1,2,2,0,2,
4,1,0,4,30.9,36.9,1.34,38.3,24.6,30.8,0.0,58.4,3,8,1,0.3,1,0,0,3,-1,1,0,2,1,1,0,1,
4,1,0,4,30.9,36.9,1.34,38.3,24.6,30.8,0.0,58.4,3,9,0,0.52,1,1,0,2,-1,2,1,-2,1,1,0,-1,
4,1,0,4,30.9,36.9,1.34,38.3,24.6,30.8,0.0,58.4,3,7,0,0.52,1,0,0,3,-2,2,0,1,1,2,0,-3,
4,1,0,4,30.9,36.9,1.34,38.3,24.6,30.8,0.0,58.4,3,8,1,0.44,1,1,0,3,-2,1,1,2,2,2,0,-1,
4,1,0,4,30.9,36.9,1.34,38.3,24.6,30.8,0.0,58.4,3,7,0,0.52,1,0,0,2,-1,-1,1,1,1,1,0,1,
4,1,0,4,30.9,36.9,1.34,38.3,24.6,30.8,0.0,58.4,3,9,1,0.44,1,0,0,3,-1,2,1,1,1,2,0,-1,
4,1,0,4,30.9,36.9,1.34,38.3,24.6,30.8,0.0,58.4,3,9,1,0.44,1,1,0,2,-1,1,1,2,1,1,0,2,
4,1,0,4,30.9,36.9,1.34,38.3,24.6,30.8,0.0,58.4,3,9,0,0.52,1,1,0,2,-1,2,1,-2,1,1,0,-1,
4,1,0,4,30.9,36.9,1.34,38.3,24.6,30.8,0.0,58.4,3,7,0,0.52,1,1,0,2,-1,2,1,-1,1,2,0,1,
4,1,0,4,30.9,36.9,1.34,38.3,24.6,30.8,0.0,58.4,3,7,1,0.44,1,1,0,2,0,1,1,-2,1,2,0,1,
4,1,0,4,30.9,36.9,1.34,38.3,24.6,30.8,0.0,58.4,3,8,0,0.52,1,1,0,2,-2,-1,0,-2,2,2,0,-1,
4,1,0,4,30.9,36.9,1.34,38.3,24.6,30.8,0.0,58.4,3,7,0,0.52,1,0,0,3,-2,2,1,2,2,1,1,2,
4,1,0,4,30.9,36.9,1.34,38.3,24.6,30.8,0.0,58.4,3,7,0,0.52,1,0,0,3,-2,2,0,1,1,2,0,-3,
4,1,0,4,30.9,36.9,1.34,38.3,24.6,30.8,0.0,58.4,3,8,0,0.52,1,1,0,2,-1,3,1,2,2,1,0,2,
4,1,0,4,30.9,36.9,1.34,38.3,24.6,30.8,0.0,58.4,3,8,0,0.52,1,0,0,3,-1,1,1,1,1,2,0,1,
4,1,0,4,30.9,36.9,1.34,38.3,24.6,30.8,0.0,58.4,3,7,1,0.53,1,1,0,2,-1,1,1,1,1,1,0,1,
4,1,0,4,30.9,36.9,1.34,38.3,24.6,30.8,0.0,58.4,3,9,1,0.53,1,0,0,2,-1,1,1,1,2,1,0,-1,
4,1,0,4,30.9,36.9,1.34,38.3,24.6,30.8,0.0,58.4,3,8,1,0.44,1,1,0,2,-1,-1,1,-1,2,2,0,-1,
4,1,0,4,30.9,36.9,1.34,38.3,24.6,30.8,0.0,58.4,3,8,0,0.52,1,1,0,2,-1,1,1,1,2,1,0,1,
4,1,0,4,30.9,36.9,1.34,38.3,24.6,30.8,0.0,58.4,3,9,1,0.44,1,0,1,3,-2,-1,1,-1,1,2,0,-1,
4,1,0,4,30.9,36.9,1.34,38.3,24.6,30.8,0.0,58.4,3,7,0,0.52,1,0,1,2,-1,3,1,2,2,1,0,2,
4,1,0,4,30.9,36.9,1.34,38.3,24.6,30.8,0.0,58.4,3,9,1,0.44,1,0,0,3,-2,1,0,-2,2,2,0,1,
4,1,0,4,30.9,36.9,1.34,38.3,24.6,30.8,0.0,58.4,3,8,0,0.52,1,1,0,2,-1,2,1,-2,1,1,0,-1,
4,1,0,4,30.9,36.9,1.34,38.3,24.6,30.8,0.0,58.4,3,7,0,0.52,1,0,0,3,-2,2,0,1,1,2,0,-3,
4,1,0,4,30.9,36.9,1.34,38.3,24.6,30.8,0.0,58.4,3,7,0,0.52,1,0,0,2,-1,3,1,2,2,0,0,2,
4,1,0,5,31.4,38.4,1.26,38.3,24.6,30.8,0.0,58.4,4,8,10,0.57,1,0,0,1,-2,1,0,3,2,2,1,2,
4,1,0,5,31.4,38.4,1.26,38.3,24.6,30.8,0.0,58.4,4,9,1,0.44,1,1,0,1,-1,1,1,1,2,1,0,1,
4,1,0,5,31.4,38.4,1.26,38.3,24.6,30.8,0.0,58.4,4,11,1,0.44,1,0,0,3,-2,2,1,2,2,1,1,2,
4,1,0,5,31.4,38.4,1.26,38.3,24.6,30.8,0.0,58.4,4,9,0,0.52,1,1,0,2,-1,2,1,2,2,1,0,2,
4,1,0,5,31.4,38.4,1.26,38.3,24.6,30.8,0.0,58.4,4,9,1,0.44,0,1,0,0,-1,1,1,2,2,1,0,2,
4,1,0,5,31.4,38.4,1.26,38.3,24.6,30.8,0.0,58.4,4,10,1,0.44,1,0,0,0,0,2,1,2,2,1,0,2,
4,1,0,5,31.4,38.4,1.26,38.3,24.6,30.8,0.0,58.4,4,9,0,0.52,1,0,0,3,-1,2,1,1,1,2,0,-1,
4,1,0,5,31.4,38.4,1.26,38.3,24.6,30.8,0.0,58.4,4,9,0,0.49,1,1,0,1,-2,1,0,3,2,2,1,2,
4,1,0,5,31.4,38.4,1.26,38.3,24.6,30.8,0.0,58.4,4,9,0,0.52,0,1,0,2,-1,1,1,-1,2,1,0,1,
4,1,0,5,31.4,38.4,1.26,38.3,24.6,30.8,0.0,58.4,4,9,0,0.52,1,0,0,2,-1,1,1,1,2,1,0,2,
4,1,0,5,31.4,38.4,1.26,38.3,24.6,30.8,0.0,58.4,4,11,1,0.44,1,1,0,1,-1,1,1,1,2,1,0,1,
4,1,0,5,31.4,38.4,1.26,38.3,24.6,30.8,0.0,58.4,4,9,1,0.44,1,0,0,3,-2,1,0,-2,2,2,0,-2,
4,1,0,5,31.4,38.4,1.26,38.3,24.6,30.8,0.0,58.4,4,10,0,0.52,1,0,0,2,0,1,1,2,2,1,0,2,
4,1,0,5,31.4,38.4,1.26,38.3,24.6,30.8,0.0,58.4,4,9,1,0.44,1,1,0,3,-1,1,1,1,2,2,1,-1,
4,1,0,5,31.4,38.4,1.26,38.3,24.6,30.8,0.0,58.4,4,8,1,0.44,1,0,0,2,0,2,1,1,2,0,0,-1,
4,1,0,5,31.4,38.4,1.26,38.3,24.6,30.8,0.0,58.4,4,10,0,0.52,1,0,0,1,-1,2,1,2,2,2,0,2,
4,1,0,5,31.4,38.4,1.26,38.3,24.6,30.8,0.0,58.4,4,8,1,0.44,1,0,0,2,-2,-1,1,1,2,1,0,1,
4,1,0,5,31.4,38.4,1.26,38.3,24.6,30.8,0.0,58.4,4,9,0,0.52,1,0,0,0,0,1,1,-2,1,1,0,-2,
4,1,0,5,31.4,38.4,1.26,38.3,24.6,30.8,0.0,58.4,4,10,1,0.44,1,0,0,0,0,2,1,2,2,1,0,2,
4,1,0,5,31.4,38.4,1.26,38.3,24.6,30.8,0.0,58.4,4,10,0,0.52,1,1,0,2,-1,1,1,3,1,1,0,1,
4,1,0,5,31.4,38.4,1.26,38.3,24.6,30.8,0.0,58.4,4,9,0,0.52,1,1,0,0,0,1,1,1,2,1,0,2,
4,1,0,5,31.4,38.4,1.26,38.3,24.6,30.8,0.0,58.4,4,9,0,0.52,1,0,0,2,-1,2,1,1,1,1,0,1,
4,1,0,5,31.4,38.4,1.26,38.3,24.6,30.8,0.0,58.4,3,9,0,0.52,1,1,0,0,-1,2,1,2,2,2,0,-1,
4,1,0,5,31.4,38.4,1.26,38.3,24.6,30.8,0.0,58.4,4,9,1,0.44,1,1,0,2,0,1,1,-2,1,2,0,1,
4,1,0,5,31.4,38.4,1.26,38.3,24.6,30.8,0.0,58.4,4,10,0,0.52,1,0,0,3,-1,1,0,2,1,1,0,1,
4,1,0,5,31.4,38.4,1.26,38.3,24.6,30.8,0.0,58.4,4,9,1,0.44,1,0,0,3,-2,1,0,-2,2,2,0,-2,
4,1,0,5,31.4,38.4,1.26,38.3,24.6,30.8,0.0,58.4,4,10,1,0.44,1,1,0,0,0,3,1,2,2,1,0,1,
4,1,0,5,31.4,38.4,1.26,38.3,24.6,30.8,0.0,58.4,4,10,1,0.44,1,1,0,2,-1,-1,1,-1,2,2,0,-1,
4,1,0,5,31.4,38.4,1.26,38.3,24.6,30.8,0.0,58.4,4,9,0,0.52,1,1,0,2,0,1,1,1,2,1,0,1,
4,1,0,5,31.4,38.4,1.26,38.3,24.6,30.8,0.0,58.4,4,9,0,0.52,1,0,0,2,-1,2,1,1,1,1,0,1,
4,1,0,5,31.4,38.4,1.26,38.3,24.6,30.8,0.0,58.4,4,9,1,0.44,1,1,0,3,-1,1,1,1,2,2,1,-1,
4,1,0,5,31.4,38.4,1.26,38.3,24.6,30.8,0.0,58.4,4,9,0,0.52,1,1,0,3,-1,2,1,-2,2,2,1,1,
4,1,0,5,31.4,38.4,1.26,38.3,24.6,30.8,0.0,58.4,5,9,1,0.44,1,0,1,2,-1,1,1,1,2,2,0,-2,
4,1,0,5,31.4,38.4,1.26,38.3,24.6,30.8,0.0,58.4,4,8,0,0.52,1,0,0,0,-1,2,1,3,2,1,0,2,
4,1,0,5,31.4,38.4,1.26,38.3,24.6,30.8,0.0,58.4,4,10,0,0.52,1,0,0,2,-1,1,1,1,2,1,0,-1,
4,1,0,5,31.4,38.4,1.26,38.3,24.6,30.8,0.0,58.4,4,10,1,0.44,1,1,0,2,0,2,1,1,2,1,0,1,
4,1,0,5,31.4,38.4,1.26,38.3,24.6,30.8,0.0,58.4,4,8,1,0.44,1,0,0,2,-1,1,1,1,2,1,0,-1,
4,1,0,5,31.4,38.4,1.26,38.3,24.6,30.8,0.0,58.4,4,8,0,0.52,1,0,0,0,-1,2,1,3,2,1,0,2,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,4,10,1,0.44,1,1,0,0,-1,1,1,2,2,1,0,1,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,5,10,1,0.44,1,1,0,2,-1,2,1,1,2,2,0,1,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,5,10,1,0.44,1,0,1,1,-1,1,0,1,2,2,0,1,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,5,11,1,0.3,1,1,0,2,-1,1,1,1,2,2,0,1,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,3,9,0,0.52,1,1,0,2,-1,1,1,-2,2,1,0,-1,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,5,10,1,0.44,1,1,0,0,-1,2,1,1,2,1,0,1,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,5,10,1,0.3,1,1,0,2,-1,1,1,1,2,2,1,1,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,5,10,0,0.52,0,0,0,1,-1,1,1,3,2,2,1,3,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,5,10,1,0.44,1,1,0,2,0,2,1,1,2,2,0,1,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,4,9,1,0.44,1,0,0,3,-1,1,1,1,1,2,0,1,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,5,10,0,0.52,1,1,0,2,0,1,1,1,2,2,1,3,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,5,9,1,0.44,1,0,1,2,-1,1,1,1,2,2,0,-2,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,5,10,0,0.52,1,1,0,1,-2,1,1,1,2,2,0,1,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,5,9,1,0.44,1,0,1,1,-1,-1,1,-1,2,2,1,1,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,5,10,1,0.3,1,0,0,2,-1,2,1,1,2,1,0,1,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,5,9,0,0.52,1,0,1,0,0,2,1,2,2,2,0,2,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,5,11,1,0.44,1,0,1,3,-1,-1,0,-1,1,2,0,1,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,5,10,0,0.52,0,1,1,1,-1,2,1,1,2,1,0,1,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,5,9,0,0.52,1,1,0,2,-1,2,1,2,2,2,1,-2,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,5,10,0,0.52,1,1,0,1,-1,1,1,1,2,2,0,1,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,5,10,0,0.52,1,0,1,3,-1,1,0,1,1,2,0,1,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,5,10,0,0.52,1,0,1,0,-1,1,1,1,2,2,0,-2,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,5,10,0,0.52,1,1,0,2,-1,1,0,1,1,2,0,1,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,5,10,1,0.44,1,0,0,1,0,1,1,2,2,2,0,2,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,5,11,0,0.52,1,0,0,0,-1,1,1,2,2,2,0,3,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,5,9,1,0.44,1,0,1,2,-1,1,1,1,2,2,0,-2,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,5,9,1,0.44,0,1,0,2,-1,3,1,2,2,1,0,2,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,5,11,1,0.44,0,1,0,2,-1,1,0,1,1,2,0,1,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,5,10,0,0.52,1,0,0,2,-1,2,1,1,1,1,0,1,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,5,9,0,0.52,1,0,1,0,0,2,1,2,2,2,0,2,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,5,10,1,0.44,1,1,0,1,-1,1,1,2,2,2,0,2,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,5,9,0,0.52,1,0,0,0,-1,2,1,1,2,2,0,1,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,5,10,0,0.52,1,1,0,1,-2,1,1,1,2,2,0,1,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,5,9,0,0.52,1,0,0,1,-1,1,1,1,2,2,0,2,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,5,10,0,0.52,1,0,1,3,-1,1,0,1,1,2,0,1,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,5,10,0,0.52,1,1,1,2,-2,1,1,2,1,2,0,1,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,5,10,1,0.3,1,0,0,2,-1,2,1,1,2,1,0,1,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,5,10,1,0.3,1,1,0,2,-2,1,1,1,2,1,0,1,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,5,9,1,0.44,1,1,0,0,-1,2,1,1,2,2,0,1,
4,1,0,5,31.8,40.3,1.17,38.3,24.6,30.8,0.0,58.4,5,10,1,0.44,1,0,0,0,0,2,1,2,2,2,0,1,
5,6,0,7,31.7,34.2,1.33,36.8,25.2,30.3,0.0,63.3,3,8,0,0.38,0,1,0,3,-1,1,1,-1,2,1,0,1,
5,6,0,7,31.7,34.2,1.33,36.8,25.2,30.3,0.0,63.3,3,8,0,0.52,1,0,0,2,-2,1,1,-1,2,1,0,1,
5,6,0,7,31.7,34.2,1.33,36.8,25.2,30.3,0.0,63.3,3,8,1,0.44,0,1,0,2,-2,2,1,1,1,1,0,-1,
5,6,0,7,31.7,34.2,1.33,36.8,25.2,30.3,0.0,63.3,3,8,0,0.52,1,0,0,2,0,1,1,-1,3,1,0,1,
5,6,0,7,31.7,34.2,1.33,36.8,25.2,30.3,0.0,63.3,3,8,1,0.44,0,1,0,2,0,2,1,2,2,1,0,2,
5,6,0,7,31.7,34.2,1.33,36.8,25.2,30.3,0.0,63.3,3,9,1,0.44,0,1,1,3,-2,1,1,2,2,2,0,1,
5,6,0,7,31.7,34.2,1.33,36.8,25.2,30.3,0.0,63.3,3,9,1,0.44,1,1,0,3,0,1,0,-1,1,2,0,-1,
5,6,0,7,31.7,34.2,1.33,36.8,25.2,30.3,0.0,63.3,3,8,1,0.44,0,1,0,3,-2,1,1,2,2,1,0,2,
5,6,0,7,31.7,34.2,1.33,36.8,25.2,30.3,0.0,63.3,3,8,0,0.52,1,0,0,2,-1,1,1,1,2,1,1,1,
5,6,0,7,31.7,34.2,1.33,36.8,25.2,30.3,0.0,63.3,3,8,1,0.44,1,0,0,1,0,2,1,1,2,1,1,1,
5,6,0,7,31.7,34.2,1.33,36.8,25.2,30.3,0.0,63.3,3,8,1,0.44,1,1,0,3,-2,2,1,1,2,2,0,1,
5,6,0,7,31.7,34.2,1.33,36.8,25.2,30.3,0.0,63.3,3,7,1,0.44,0,1,0,3,-2,2,0,-1,1,2,0,2,
5,6,0,7,31.7,34.2,1.33,36.8,25.2,30.3,0.0,63.3,3,8,0,0.38,1,1,0,3,-1,1,1,-1,2,2,0,1,
5,6,0,7,31.7,34.2,1.33,36.8,25.2,30.3,0.0,63.3,3,9,0,0.52,1,0,0,2,-2,2,1,1,2,1,0,1,
5,6,0,7,31.7,34.2,1.33,36.8,25.2,30.3,0.0,63.3,3,7,0,0.52,1,1,0,3,-1,1,1,2,2,2,0,-2,
5,6,0,7,31.7,34.2,1.33,36.8,25.2,30.3,0.0,63.3,3,8,1,0.44,1,0,0,2,-2,-1,1,1,2,1,0,2,
5,6,0,7,31.7,34.2,1.33,36.8,25.2,30.3,0.0,63.3,3,8,0,0.52,0,1,0,3,-2,-1,1,-1,2,2,0,1,
5,6,0,7,31.7,34.2,1.33,36.8,25.2,30.3,0.0,63.3,3,7,0,0.52,1,0,0,2,-1,1,1,1,2,1,1,1,
5,6,0,7,31.7,34.2,1.33,36.8,25.2,30.3,0.0,63.3,3,8,0,0.52,1,0,0,2,0,1,1,2,1,1,0,1,
5,6,0,7,31.7,34.2,1.33,36.8,25.2,30.3,0.0,63.3,3,8,0,0.52,1,1,0,2,0,1,1,-1,2,1,0,1,
5,6,0,7,31.7,34.2,1.33,36.8,25.2,30.3,0.0,63.3,3,8,1,0.44,0,1,0,2,-2,1,1,-1,2,1,0,1,
5,6,0,7,31.7,34.2,1.33,36.8,25.2,30.3,0.0,63.3,3,8,1,0.44,1,1,0,2,-1,1,1,-1,2,1,0,1,
5,6,0,7,31.7,34.2,1.33,36.8,25.2,30.3,0.0,63.3,3,8,1,0.44,0,1,0,2,-1,1,1,2,2,1,0,2,
5,6,0,7,31.7,34.2,1.33,36.8,25.2,30.3,0.0,63.3,3,8,1,0.44,1,1,0,3,-2,2,1,1,2,2,0,1,
5,6,0,7,31.7,34.2,1.33,36.8,25.2,30.3,0.0,63.3,3,7,0,0.52,0,1,0,2,-1,1,1,-2,2,2,1,-1,
5,6,0,7,31.7,34.2,1.33,36.8,25.2,30.3,0.0,63.3,3,9,0,0.38,1,0,0,2,0,1,1,2,2,2,0,2,
5,6,0,7,31.7,34.2,1.33,36.8,25.2,30.3,0.0,63.3,3,8,1,0.44,1,1,0,3,-1,2,1,-1,2,2,0,2,
5,6,0,7,31.7,34.2,1.33,36.8,25.2,30.3,0.0,63.3,3,8,1,0.44,0,0,1,3,-2,-1,0,-1,3,2,0,1,
5,6,0,7,31.7,34.2,1.33,36.8,25.2,30.3,0.0,63.3,3,9,1,0.3,1,1,1,2,-2,2,1,2,2,2,0,-1,
5,6,0,7,31.7,34.2,1.33,36.8,25.2,30.3,0.0,63.3,3,8,0,0.52,1,1,0,3,-2,-1,1,-2,2,2,1,-1,
5,6,0,7,31.7,34.2,1.33,36.8,25.2,30.3,0.0,63.3,3,8,0,0.52,1,1,0,2,-2,-1,1,-2,2,2,1,-1,
5,6,0,7,31.7,34.2,1.33,36.8,25.2,30.3,0.0,63.3,3,8,0,0.38,0,1,0,0,-2,2,0,2,1,1,0,-1,
5,6,0,7,31.7,34.2,1.33,36.8,25.2,30.3,0.0,63.3,3,7,1,0.3,1,1,0,1,-2,1,1,1,2,2,0,1,
5,6,0,7,31.7,34.2,1.33,36.8,25.2,30.3,0.0,63.3,3,8,1,0.3,0,1,0,1,-2,1,1,1,2,2,0,1,
5,6,0,8,32,30.4,1.07,36.8,25.2,30.3,0.0,63.3,4,9,0,0.38,1,1,0,2,-1,1,1,2,2,2,0,2,
5,6,0,8,32,30.4,1.07,36.8,25.2,30.3,0.0,63.3,4,10,1,0.3,1,0,0,2,-1,1,1,1,2,2,0,2,
5,6,0,8,32,30.4,1.07,36.8,25.2,30.3,0.0,63.3,4,9,0,0.38,1,0,0,2,-1,1,1,1,2,1,0,1,
5,6,0,8,32,30.4,1.07,36.8,25.2,30.3,0.0,63.3,4,9,1,0.44,1,1,0,2,-1,1,1,2,2,2,0,2,
5,6,0,8,32,30.4,1.07,36.8,25.2,30.3,0.0,63.3,4,11,1,0.44,1,1,0,3,-1,1,1,1,2,2,0,2,
5,6,0,8,32,30.4,1.07,36.8,25.2,30.3,0.0,63.3,4,10,1,0.3,1,1,0,2,-1,-1,1,2,1,1,0,2,
5,6,0,8,32,30.4,1.07,36.8,25.2,30.3,0.0,63.3,4,10,0,0.38,1,0,0,2,-1,1,1,1,2,2,0,1,
5,6,0,8,32,30.4,1.07,36.8,25.2,30.3,0.0,63.3,4,10,1,0.44,1,1,0,2,-1,1,1,2,2,1,0,2,
5,6,0,8,32,30.4,1.07,36.8,25.2,30.3,0.0,63.3,4,9,1,0.44,0,0,1,3,-1,1,0,2,2,2,0,-1,
5,6,0,8,32,30.4,1.07,36.8,25.2,30.3,0.0,63.3,4,11,1,0.44,1,0,0,3,-1,1,1,2,2,1,0,1,
5,6,0,8,32,30.4,1.07,36.8,25.2,30.3,0.0,63.3,4,9,0,0.38,1,0,0,2,-1,1,1,1,1,1,0,2,
5,6,0,8,32,30.4,1.07,36.8,25.2,30.3,0.0,63.3,4,10,0,0.38,1,0,0,2,-1,1,1,1,2,1,0,1,
5,6,0,8,32,30.4,1.07,36.8,25.2,30.3,0.0,63.3,4,9,0,0.38,1,0,0,2,0,-1,1,-1,2,1,0,2,
5,6,0,8,32,30.4,1.07,36.8,25.2,30.3,0.0,63.3,4,8,1,0.3,1,0,0,2,-1,1,1,2,2,2,0,1,
5,6,0,8,32,30.4,1.07,36.8,25.2,30.3,0.0,63.3,4,10,0,0.38,1,1,0,2,-1,1,1,1,2,1,1,2,
5,6,0,8,32,30.4,1.07,36.8,25.2,30.3,0.0,63.3,4,10,1,0.44,1,0,0,2,-1,1,1,1,2,2,0,3,
5,6,0,8,32,30.4,1.07,36.8,25.2,30.3,0.0,63.3,4,10,0,0.38,1,0,0,2,-2,1,1,1,2,1,0,2,
5,6,0,8,32,30.4,1.07,36.8,25.2,30.3,0.0,63.3,4,10,1,0.3,1,0,0,2,-1,1,1,1,2,1,0,2,
5,6,0,8,32,30.4,1.07,36.8,25.2,30.3,0.0,63.3,4,10,1,0.44,1,1,0,2,-1,1,1,2,2,1,0,2,
5,6,0,8,32,30.4,1.07,36.8,25.2,30.3,0.0,63.3,4,10,1,0.44,1,0,0,3,-2,-1,1,1,2,1,0,1,
5,6,0,8,32,30.4,1.07,36.8,25.2,30.3,0.0,63.3,4,10,0,0.38,1,0,0,2,-1,-1,1,-1,2,2,0,1,
5,6,0,8,32,30.4,1.07,36.8,25.2,30.3,0.0,63.3,4,10,0,0.38,1,1,0,2,-1,-1,1,-1,2,2,0,1,
5,6,0,8,32,30.4,1.07,36.8,25.2,30.3,0.0,63.3,4,10,1,0.3,1,1,0,2,-1,1,1,1,2,2,0,1,
5,6,0,8,32,30.4,1.07,36.8,25.2,30.3,0.0,63.3,4,10,1,0.3,1,0,1,2,-1,1,1,1,2,1,0,2,
5,6,0,8,32,30.4,1.07,36.8,25.2,30.3,0.0,63.3,4,11,1,0.44,1,0,0,1,0,1,1,1,2,1,0,2,
5,6,0,8,32,30.4,1.07,36.8,25.2,30.3,0.0,63.3,4,9,0,0.38,1,1,0,2,-1,1,1,1,2,2,0,1,
5,6,0,8,32,30.4,1.07,36.8,25.2,30.3,0.0,63.3,4,10,1,0.44,1,0,0,2,0,1,1,-1,2,2,0,2,
5,6,0,8,32,30.4,1.07,36.8,25.2,30.3,0.0,63.3,4,11,1,0.44,1,0,0,2,-1,1,1,1,2,2,0,1,
5,6,0,8,32,30.4,1.07,36.8,25.2,30.3,0.0,63.3,4,10,1,0.44,1,1,0,2,-1,1,1,-1,2,2,0,1,
5,6,0,8,32,30.4,1.07,36.8,25.2,30.3,0.0,63.3,4,10,0,0.38,1,0,0,2,-1,1,1,1,2,1,0,2,
5,6,0,8,32,30.4,1.07,36.8,25.2,30.3,0.0,63.3,4,9,0,0.38,0,1,1,2,-2,-2,0,1,2,2,0,-1,
5,6,0,8,32,30.4,1.07,36.8,25.2,30.3,0.0,63.3,4,9,0,0.38,0,1,1,2,-2,1,1,1,2,2,0,1,
5,6,0,8,32,30.4,1.07,36.8,25.2,30.3,0.0,63.3,4,9,0,0.38,1,1,0,2,-1,-2,1,1,2,1,0,2,
