SNo,DAY,School,SchoolType,StartTime,AvgMaxDailyTemp,AvgMinDailyTemp,AvgIndoorRelativeHumidity,IndoorTempDuringSurvey,Grade,Age,Gender,FormalClothing,Pant,Trackpant,Halfshirt,Blazer,Jacket,Skirt,FullShirt,HalfSweater,Tshirt,Socks,Thermal,Vest,Shoes,FullSweater,Underwear,SwC,TSV,TPV,TA,TCV,TSL,MC
474,5,1,0,2,24.2,6.0,58.9,15.6,4,11,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,3,3,4
475,5,1,0,2,24.2,6.0,58.9,15.6,4,10,1,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,2,2,1
476,5,1,0,2,24.2,6.0,58.9,15.6,4,10,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0.36,0.03,2,0,0,1,3,3,4
477,5,1,0,2,24.2,6.0,58.9,15.6,4,10,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0,0.03,2,0,0,1,3,3,4
478,5,1,0,2,24.2,6.0,58.9,15.6,4,9,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,3,3,1
479,5,1,0,2,24.2,6.0,58.9,15.6,4,9,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0.36,0.03,2,0,0,1,3,3,4
480,5,1,0,2,24.2,6.0,58.9,15.6,4,8,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0.36,0.03,2,0,0,1,2,2,4
481,5,1,0,2,24.2,6.0,58.9,15.6,4,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0,0.03,2,-1,1,1,2,2,4
482,5,1,0,2,24.2,6.0,58.9,15.6,4,11,1,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0.17,0,0.02,0,0.03,2,-1,1,1,2,2,4
483,5,1,0,2,24.2,6.0,58.9,15.6,4,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0.36,0.03,2,0,2,1,2,2,4
484,5,1,0,2,24.2,6.0,58.9,15.6,4,9,0,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0.17,0,0.02,0,0.03,2,0,0,1,2,2,4
485,5,1,0,2,24.2,6.0,58.9,15.6,4,9,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0,0.03,2,0,1,1,2,2,4
486,5,1,0,2,24.2,6.0,58.9,15.6,4,9,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0,0.02,0.36,0.03,2,0,1,1,2,2,4
487,5,1,0,2,24.2,6.0,58.9,15.6,4,9,0,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,2,3,4
488,5,1,0,2,24.2,6.0,58.9,15.6,4,9,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0,0.03,2,0,1,1,2,2,4
489,5,1,0,2,24.2,6.0,58.9,15.6,4,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0.36,0.03,2,0,0,1,3,2,4
490,5,1,0,2,24.2,6.0,58.9,15.6,4,9,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0.36,0.03,2,0,0,1,3,2,4
491,5,1,0,2,24.2,6.0,58.9,15.6,4,9,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0.36,0.03,1,1,1,1,2,2,4
492,5,1,0,2,24.2,6.0,58.9,15.6,4,9,0,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0,0.14,0.02,0,0.03,2,0,0,1,3,2,4
493,5,1,0,2,24.2,6.0,58.9,15.6,4,9,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0.36,0.03,2,0,0,1,2,3,4
494,5,1,0,2,24.2,6.0,58.9,15.6,4,12,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,1,1,3,2,4
495,5,1,0,2,24.2,6.0,58.9,15.6,4,10,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0.36,0.03,2,0,1,1,3,3,4
496,5,1,0,2,24.2,6.0,58.9,15.6,4,9,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0,0.03,2,0,1,1,3,2,4
497,5,1,0,2,24.2,6.0,61,15.6,4,9,1,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0,0.14,0.02,0,0.03,2,0,1,1,2,1,4
498,5,1,0,2,24.2,6.0,61,15.6,4,10,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,2,3,4
499,5,1,0,2,24.2,6.0,61,15.6,4,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0,0.03,2,0,0,1,2,3,4
500,5,1,0,2,24.2,6.0,61,15.6,4,11,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0.36,0.03,2,0,1,1,3,3,4
501,5,1,0,2,24.2,6.0,61,15.6,4,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,2,2,4
502,5,1,0,2,24.2,6.0,61,15.6,4,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0,0.03,2,0,0,1,3,2,4
503,5,1,0,2,24.2,6.0,61,15.6,4,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0.36,0.03,2,0,0,1,3,2,4
504,5,1,0,2,24.2,6.0,61,15.6,4,9,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,3,2,4
505,5,1,0,2,24.2,6.0,61,15.6,4,9,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0.36,0.03,2,0,2,1,2,3,4
506,5,1,0,2,24.2,6.0,61,15.6,4,9,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0,0.03,2,0,2,1,2,2,4
507,5,1,0,3,24.2,6.0,61,15.6,5,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0,0.03,2,0,1,1,2,2,4
508,5,1,0,3,24.2,6.0,61,15.6,5,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0,0.02,0,0.03,2,0,0,1,3,2,4
509,5,1,0,3,24.2,6.0,61,15.6,5,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0,0.02,0,0.03,2,-1,1,1,2,2,4
510,5,1,0,3,24.2,6.0,61,15.6,5,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,2,2,4
511,5,1,0,3,24.2,6.0,61,15.6,5,11,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0,0.03,2,0,0,1,2,3,4
512,5,1,0,3,24.2,6.0,61,15.6,5,11,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,1,1,2,3,4
513,5,1,0,3,24.2,6.0,61,15.6,5,12,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,2,2,4
514,5,1,0,3,24.2,6.0,61,15.6,5,12,1,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0,0,0.02,0,0.03,1,1,1,1,2,2,1
515,5,1,0,3,24.2,6.0,61,15.6,5,10,1,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0.17,0,0.02,0,0.03,2,-1,1,1,2,2,4
516,5,1,0,3,24.2,6.0,61,15.6,5,11,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0.36,0.03,2,0,0,1,2,2,4
517,5,1,0,3,24.2,6.0,61,15.6,5,11,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,-1,1,1,1,2,4
518,5,1,0,3,24.2,6.0,61,15.6,5,11,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0,0.02,0.36,0.03,2,-1,1,1,3,1,4
519,5,1,0,3,24.2,6.0,61,15.6,5,10,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0.36,0.03,2,0,0,1,1,2,4
520,5,1,0,3,24.2,6.0,61,15.6,5,12,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0,0.02,0,0.03,2,0,0,1,2,2,4
521,5,1,0,3,24.2,6.0,61,15.6,5,11,1,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,1,1,-1,1,4
522,5,1,0,3,24.2,6.0,61,15.6,5,10,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0,0.03,2,0,0,1,2,1,4
523,5,1,0,3,24.2,6.0,61,15.6,5,11,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0,0.02,0,0.03,2,0,1,1,2,2,4
524,5,1,0,3,24.2,6.0,61,15.6,5,10,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0,0.02,0,0.03,2,0,1,1,2,3,4
525,5,1,0,3,24.2,6.0,61,15.6,5,11,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0,0.02,0,0.03,2,0,0,1,2,3,4
526,5,1,0,3,24.2,6.0,61,15.6,5,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,-1,1,1,2,2,4
527,5,1,0,3,24.2,6.0,61,15.6,5,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0,0.03,2,0,0,1,2,2,1
528,5,1,0,3,24.2,6.0,61,15.6,5,11,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0,0.02,0,0.03,2,0,0,1,2,2,4
529,5,1,0,3,24.2,6.0,61,15.6,5,10,0,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,1,1,2,2,4
530,5,1,0,3,24.2,6.0,64.7,15.6,5,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0,0.02,0,0.03,2,0,1,1,2,3,4
531,5,1,0,3,24.2,6.0,64.7,15.6,5,10,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0,0.02,0,0.03,2,1,0,1,2,2,4
532,5,1,0,3,24.2,6.0,64.7,15.6,5,10,1,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0.17,0,0.02,0,0.03,2,0,0,1,2,2,4
533,5,1,0,3,24.2,6.0,64.7,15.6,5,11,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0,0.03,2,0,0,1,3,2,4
534,5,1,0,3,24.2,6.0,64.7,15.6,5,11,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0,0.02,0.36,0.03,2,0,0,1,2,2,4
535,5,1,0,3,24.2,6.0,64.7,15.6,5,10,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0,0.02,0.36,0.03,2,0,1,1,2,2,4
536,5,1,0,3,24.2,6.0,64.7,15.6,5,10,1,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,2,2,1
537,5,1,0,3,24.2,6.0,64.7,15.6,5,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0,0.02,0,0.03,2,0,1,1,2,2,4
538,5,1,0,3,24.2,6.0,64.7,15.6,5,13,0,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,2,1,4
539,5,1,0,3,24.2,6.0,64.7,15.6,5,11,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0,0.02,0.36,0.03,2,-1,1,1,1,2,4
540,5,1,0,3,24.2,6.0,64.7,15.6,5,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0.36,0.03,2,0,0,1,2,2,4
541,5,1,0,3,24.2,6.0,64.7,15.6,5,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,-1,1,1,2,1,4
542,5,1,0,3,24.2,6.0,64.7,15.6,5,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0,0.02,0,0.03,2,0,1,1,2,3,4
543,5,1,0,3,24.2,6.0,64.7,15.6,5,11,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0,0.02,0,0.03,2,0,1,1,2,1,4
544,1,2,1,1,20.5,5.0,64.7,14.5,3,10,0,1,0.24,0,0,0.44,0,0,0.25,0.22,0.17,0.03,0.17,0,0.02,0,0.03,2,-1,1,1,1,1,2
545,1,2,1,1,20.5,5.0,64.7,14.5,3,8,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0,0.02,0.36,0.03,2,0,1,1,2,2,4
546,1,2,1,1,20.5,5.0,64.7,14.5,3,8,0,1,0.24,0,0.19,0.44,0,0,0,0.22,0.17,0.03,0,0.14,0.02,0,0.03,2,0,1,1,1,1,4
547,1,2,1,1,20.5,5.0,64.7,14.5,3,8,0,1,0.24,0,0,0.44,0,0,0.25,0.22,0.17,0.03,0,0.14,0.02,0,0.03,1,-1,1,0,2,2,4
548,1,2,1,1,20.5,5.0,64.7,14.5,3,8,0,1,0.24,0,0,0.44,0,0,0,0,0,0.03,0,0.14,0.02,0.36,0.03,2,-1,1,1,2,2,4
549,1,2,1,1,20.5,5.0,64.7,14.5,3,9,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0.14,0.02,0.36,0.03,1,-1,2,1,2,2,4
550,1,2,1,1,20.5,5.0,64.7,14.5,3,10,0,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0,0,0.02,0.36,0.03,2,-1,1,1,2,2,4
551,1,2,1,1,20.5,5.0,64.7,14.5,3,9,0,1,0.24,0,0,0.44,0,0,0.25,0.22,0,0.03,0,0,0.02,0.36,0.03,2,0,1,1,2,1,4
552,1,2,1,1,20.5,5.0,64.7,14.5,3,8,1,1,0.24,0,0.19,0.44,0,0,0,0,0.17,0.03,0.17,0,0.02,0.36,0.03,2,0,0,1,2,3,4
553,1,2,1,1,20.5,5.0,64.7,14.5,3,8,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0,0.02,0.36,0.03,2,0,1,1,2,2,4
554,1,2,1,1,20.5,5.0,64.7,14.5,3,10,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0,0.02,0,0.03,1,0,0,1,2,1,4
555,1,2,1,1,20.5,5.0,64.7,14.5,3,8,0,1,0.24,0,0,0.44,0,0,0.25,0.22,0.17,0.03,0,0,0.02,0,0.03,2,-1,1,1,2,1,4
556,1,2,1,1,20.5,5.0,64.7,14.5,3,8,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0.14,0.02,0,0.03,2,0,0,1,2,3,4
557,1,2,1,1,20.5,5.0,64.7,14.5,3,9,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0,0.02,0,0.03,2,0,0,1,3,2,4
558,1,2,1,1,20.5,5.0,64.7,14.5,3,9,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0,0.02,0.36,0.03,2,0,0,1,2,3,4
559,1,2,1,1,20.5,5.0,64.7,14.5,3,9,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0,0.02,0.36,0.03,1,0,1,1,3,2,4
560,1,2,1,1,20.5,5.0,64.7,14.5,3,9,0,1,0.24,0,0.19,0.44,0,0,0,0,0,0.03,0.17,0.14,0.02,0,0.03,2,0,1,1,3,2,4
561,1,2,1,1,20.5,5.0,64.7,14.5,3,8,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0,0.02,0.36,0.03,2,0,0,1,2,2,4
562,1,2,1,1,20.5,5.0,64.7,14.5,3,8,0,1,0.24,0,0.19,0.44,0,0,0,0,0,0.03,0,0,0.02,0.36,0.03,1,-1,1,1,2,2,4
563,1,2,1,1,20.5,5.0,64.7,14.5,3,9,1,1,0.24,0,0,0.44,0,0,0.25,0.22,0,0.03,0,0,0.02,0,0.03,2,0,0,1,2,3,4
564,1,2,1,1,20.5,5.0,64.7,14.5,3,8,1,1,0.24,0,0,0.44,0,0,0.25,0.22,0.17,0.03,0,0,0.02,0.36,0.03,2,0,0,1,1,2,4
565,1,2,1,1,20.5,5.0,64.7,14.5,3,10,1,1,0.24,0,0,0.44,0,0,0,0.22,0,0.03,0,0.14,0.02,0.36,0.03,2,-1,1,1,1,2,4
566,1,2,1,1,20.5,5.0,64.7,14.5,3,8,0,1,0.24,0,0.19,0.44,0,0,0,0,0,0.03,0,0.14,0.02,0,0.03,2,-1,1,1,1,2,4
567,1,2,1,1,20.5,5.0,64.7,14.5,3,10,1,1,0.24,0,0.19,0.44,0,0,0,0,0,0.03,0,0,0.02,0.36,0.03,2,0,1,1,2,2,4
568,1,2,1,1,20.5,5.0,64.7,14.5,3,9,1,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0,0.14,0.02,0.36,0.03,2,-1,1,1,2,1,4
569,1,2,1,1,20.5,5.0,64.7,14.5,3,9,1,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0,0,0.02,0.36,0.03,2,-1,1,1,1,2,4
570,1,2,1,1,20.5,5.0,64.7,14.5,3,9,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0,0.02,0.36,0.03,2,-1,1,1,2,1,4
571,1,2,1,1,20.5,5.0,64.7,14.5,3,9,0,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0,0,0.02,0.36,0.03,1,0,0,1,2,1,4
572,1,2,1,1,20.5,5.0,64.7,14.5,3,10,1,1,0.24,0,0.19,0.44,0,0,0,0,0.17,0.03,0,0,0.02,0,0.03,2,-1,1,1,2,2,4
573,1,2,1,1,20.5,5.0,64.7,14.5,3,8,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0,0.02,0.36,0.03,1,0,0,1,2,1,4
574,1,2,1,1,20.5,5.0,64.7,14.5,3,9,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0,0.02,0.36,0.03,2,0,1,1,1,1,4
575,1,2,1,1,20.5,5.0,64.7,14.5,3,8,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0,0.02,0,0.03,2,0,1,1,2,1,4
576,1,2,1,1,20.5,5.0,63.8,14.5,3,8,1,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0,0,0.02,0.36,0.03,2,0,1,1,2,3,4
577,1,2,1,1,20.5,5.0,63.8,14.5,3,8,1,1,0.24,0,0,0.44,0,0,0.25,0.22,0.17,0.03,0,0,0.02,0,0.03,1,0,0,1,2,2,4
578,1,2,1,1,20.5,5.0,63.8,14.5,3,10,1,1,0.24,0,0.19,0.44,0,0,0,0,0.17,0.03,0.17,0,0.02,0.36,0.03,1,0,1,1,2,2,4
579,1,2,1,1,20.5,5.0,63.8,14.5,3,7,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0,0.02,0.36,0.03,2,0,1,1,2,1,4
580,1,2,1,1,20.5,5.0,63.8,14.5,3,8,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0.14,0.02,0.36,0.03,2,0,1,1,2,3,4
581,1,2,1,2,20.5,5.0,63.8,14.6,4,10,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0,0.02,0,0.03,2,0,0,1,2,2,4
582,1,2,1,2,20.5,5.0,63.8,14.6,4,8,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0,0.02,0.36,0.03,2,0,0,1,2,3,4
583,1,2,1,2,20.5,5.0,63.8,14.6,4,10,0,1,0.24,0,0.19,0.44,0,0,0,0,0.17,0.03,0,0.14,0.02,0.36,0.03,2,0,1,1,2,2,1
584,1,2,1,2,20.5,5.0,63.8,14.6,4,9,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0,0.02,0.36,0.03,2,-1,1,1,3,2,4
585,1,2,1,2,20.5,5.0,63.8,14.6,4,10,0,1,0.24,0,0,0.44,0,0,0,0.22,0.17,0.03,0,0,0.02,0,0.03,2,-1,1,1,2,2,4
586,1,2,1,2,20.5,5.0,63.8,14.6,4,9,1,1,0.24,0,0.19,0.44,0,0,0,0.22,0.17,0.03,0,0,0.02,0.36,0.03,2,0,0,1,3,1,4
587,1,2,1,2,20.5,5.0,63.8,14.6,4,9,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0,0.02,0.36,0.03,3,-1,1,1,2,2,4
588,1,2,1,2,20.5,5.0,63.8,14.6,4,9,1,1,0.24,0,0.19,0.44,0,0,0,0,0.17,0.03,0.17,0,0.02,0.36,0.03,1,0,1,1,2,2,1
589,1,2,1,2,20.5,5.0,63.8,14.6,4,9,1,1,0.24,0,0.19,0.44,0,0,0,0.22,0.17,0.03,0,0.14,0.02,0,0.03,2,-1,1,1,2,2,4
590,1,2,1,2,20.5,5.0,63.8,14.6,4,10,1,1,0.24,0,0,0.44,0,0,0.25,0.22,0,0.03,0,0,0.02,0.36,0.03,2,0,1,1,3,2,4
591,1,2,1,2,20.5,5.0,63.8,14.6,4,10,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0,0.02,0.36,0.03,2,0,1,1,2,2,4
592,1,2,1,2,20.5,5.0,63.8,14.6,4,9,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0,0.02,0.36,0.03,1,-1,1,1,2,3,4
593,1,2,1,2,20.5,5.0,63.8,14.6,4,9,1,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0,0,0.02,0.36,0.03,2,-1,1,1,2,1,4
594,1,2,1,2,20.5,5.0,63.8,14.6,4,11,1,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0,0,0.02,0.36,0.03,2,-1,1,1,2,1,4
595,1,2,1,2,20.5,5.0,63.8,14.6,4,9,1,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0.17,0,0.02,0.36,0.03,2,0,1,1,2,2,4
596,1,2,1,2,20.5,5.0,63.8,14.6,4,9,0,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0.17,0,0.02,0.36,0.03,2,0,0,1,2,3,1
597,1,2,1,2,20.5,5.0,63.8,14.6,4,10,1,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0,0.14,0.02,0.36,0.03,2,0,1,1,2,3,4
598,1,2,1,2,20.5,5.0,63.8,14.6,4,10,1,1,0.24,0,0,0.44,0,0,0.25,0.22,0,0.03,0,0,0.02,0,0.03,1,-1,1,1,2,1,4
599,1,2,1,2,20.5,5.0,63.8,14.6,4,9,1,1,0.24,0,0.19,0.44,0,0,0,0,0,0.03,0,0.14,0.02,0.36,0.03,2,0,1,1,2,3,4
600,1,2,1,2,20.5,5.0,63.8,14.6,4,9,0,1,0.24,0,0.19,0.44,0,0,0,0,0,0.03,0.17,0.14,0.02,0,0.03,2,0,1,1,2,2,4
601,1,2,1,2,20.5,5.0,63.8,14.6,4,10,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0,0.02,0,0.03,2,-1,1,1,1,1,4
602,1,2,1,2,20.5,5.0,63.8,14.6,4,10,1,1,0.24,0,0,0.44,0,0,0.25,0.22,0.17,0.03,0,0,0.02,0.36,0.03,1,1,0,1,2,1,4
603,1,2,1,2,20.5,5.0,63.8,14.6,4,9,0,1,0.24,0,0.19,0.44,0,0,0,0,0.17,0.03,0,0,0.02,0.36,0.03,2,-1,1,1,2,3,4
604,1,2,1,2,20.5,5.0,63.8,14.6,4,10,1,1,0.24,0,0.19,0.44,0,0,0,0,0,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,2,3,4
605,1,2,1,2,20.5,5.0,63.8,14.6,4,9,0,1,0.24,0,0,0.44,0,0,0.25,0.22,0.17,0.03,0.17,0,0.02,0,0.03,2,-1,1,1,1,2,4
606,1,2,1,2,20.5,5.0,63.8,14.6,4,10,1,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0,0,0.02,0,0.03,2,0,1,1,2,3,4
607,1,2,1,2,20.5,5.0,63.8,14.6,4,9,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0,0.02,0.36,0.03,2,0,1,1,2,2,4
608,1,2,1,2,20.5,5.0,63.8,14.6,4,9,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0,0.02,0.36,0.03,2,0,1,1,2,3,4
609,2,2,1,1,22.2,5.2,63.8,14.6,3,10,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0.14,0.02,0.36,0.03,2,-1,0,1,3,2,1
610,2,2,1,1,22.2,5.2,63.8,14.6,3,8,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0,0.02,0.36,0.03,2,0,0,1,3,2,1
611,2,2,1,1,22.2,5.2,63.8,14.6,3,10,1,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0.17,0,0.02,0.36,0.03,2,0,0,1,3,3,4
612,2,2,1,1,22.2,5.2,63.8,14.6,3,9,1,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0.17,0,0.02,0.36,0.03,2,0,0,1,3,3,1
613,2,2,1,1,22.2,5.2,63.8,14.6,3,9,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0.14,0.02,0.36,0.03,2,0,1,1,3,2,2
614,2,2,1,1,22.2,5.2,63.8,14.6,3,9,1,1,0.24,0,0,0.44,0,0.25,0.25,0,0,0.03,0.17,0,0.02,0.36,0.03,3,0,1,1,2,2,1
615,2,2,1,1,22.2,5.2,65,14.6,3,9,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0,0.14,0.02,0.36,0.03,2,0,0,1,3,3,4
616,2,2,1,1,22.2,5.2,65,14.6,3,8,1,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0.14,0.02,0.36,0.03,2,0,0,1,3,2,4
617,2,2,1,1,22.2,5.2,65,14.6,3,8,0,1,0.24,0,0.19,0.44,0,0,0,0,0,0.03,0.17,0.14,0.02,0.36,0.03,2,0,0,1,2,2,2
618,2,2,1,1,22.2,5.2,65,14.6,3,8,1,1,0.24,0,0,0.44,0,0,0.25,0,0.17,0.03,0.17,0,0.02,0,0.03,2,0,0,1,3,3,4
619,2,2,1,1,22.2,5.2,65,14.6,3,9,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0.14,0.02,0.36,0.03,2,0,0,1,2,2,2
620,2,2,1,1,22.2,5.2,65,14.6,3,8,0,1,0.24,0,0,0.44,0,0,0.25,0,0,0.03,0.17,0.14,0.02,0.36,0.03,3,0,0,1,3,3,2
