SNo,DAY,School,SchoolType,StartTime,AvgMaxDailyTemp,AvgMinDailyTemp,AvgIndoorRelativeHumidity,IndoorTempDuringSurvey,Grade,Age,Gender,TotalCLOwithChair,TSV,TPV,TA,TCV,TSL,MC,SwC
561,1,2,1,1,20.5,5,64.7,14.5,3,8,1,1.55,0,0,1,2,2,4,2
562,1,2,1,1,20.5,5,64.7,14.5,3,8,0,1.32,-1,1,1,2,2,4,1
563,1,2,1,1,20.5,5,64.7,14.5,3,9,1,1.24,0,0,1,2,3,4,2
564,1,2,1,1,20.5,5,64.7,14.5,3,8,1,1.77,0,0,1,1,2,4,2
565,1,2,1,1,20.5,5,64.7,14.5,3,10,1,1.49,-1,1,1,1,2,4,2
566,1,2,1,1,20.5,5,64.7,14.5,3,8,0,1.1,-1,1,1,1,2,4,2
567,1,2,1,1,20.5,5,64.7,14.5,3,10,1,1.32,0,1,1,2,2,4,2
568,1,2,1,1,20.5,5,64.7,14.5,3,9,1,1.69,-1,1,1,2,1,4,2
569,1,2,1,1,20.5,5,64.7,14.5,3,9,1,1.55,-1,1,1,1,2,4,2
570,1,2,1,1,20.5,5,64.7,14.5,3,9,0,1.55,-1,1,1,2,1,4,2
571,1,2,1,1,20.5,5,64.7,14.5,3,9,0,1.55,0,0,1,2,1,4,1
572,1,2,1,1,20.5,5,64.7,14.5,3,10,1,1.13,-1,1,1,2,2,4,2
573,1,2,1,1,20.5,5,64.7,14.5,3,8,1,1.38,0,0,1,2,1,4,1
574,1,2,1,1,20.5,5,64.7,14.5,3,9,1,1.38,0,1,1,1,1,4,2
575,1,2,1,1,20.5,5,64.7,14.5,3,8,1,1.02,0,1,1,2,1,4,2
576,1,2,1,1,20.5,5,63.8,14.5,3,8,1,1.55,0,1,1,2,3,4,2
577,1,2,1,1,20.5,5,63.8,14.5,3,8,1,1.41,0,0,1,2,2,4,1
578,1,2,1,1,20.5,5,63.8,14.5,3,10,1,1.66,0,1,1,2,2,4,1
579,1,2,1,1,20.5,5,63.8,14.5,3,7,1,1.55,0,1,1,2,1,4,2
580,1,2,1,1,20.5,5,63.8,14.5,3,8,1,1.69,0,1,1,2,3,4,2
581,1,2,1,2,20.5,5,63.8,14.6,4,10,0,1.19,0,0,1,2,2,4,2
582,1,2,1,2,20.5,5,63.8,14.6,4,8,1,1.38,0,0,1,2,3,4,2
583,1,2,1,2,20.5,5,63.8,14.6,4,10,0,1.63,0,1,1,2,2,1,2
584,1,2,1,2,20.5,5,63.8,14.6,4,9,0,1.38,-1,1,1,3,2,4,2
585,1,2,1,2,20.5,5,63.8,14.6,4,10,0,1.16,-1,1,1,2,2,4,2
586,1,2,1,2,20.5,5,63.8,14.6,4,9,1,1.71,0,0,1,3,1,4,2
587,1,2,1,2,20.5,5,63.8,14.6,4,9,1,1.38,-1,1,1,2,2,4,3
588,1,2,1,2,20.5,5,63.8,14.6,4,9,1,1.66,0,1,1,2,2,1,1
589,1,2,1,2,20.5,5,63.8,14.6,4,9,1,1.49,-1,1,1,2,2,4,2
590,1,2,1,2,20.5,5,63.8,14.6,4,10,1,1.6,0,1,1,3,2,4,2
591,1,2,1,2,20.5,5,63.8,14.6,4,10,1,1.38,0,1,1,2,2,4,2
592,1,2,1,2,20.5,5,63.8,14.6,4,9,0,1.38,-1,1,1,2,3,4,1
593,1,2,1,2,20.5,5,63.8,14.6,4,9,1,1.55,-1,1,1,2,1,4,2
594,1,2,1,2,20.5,5,63.8,14.6,4,11,1,1.55,-1,1,1,2,1,4,2
595,1,2,1,2,20.5,5,63.8,14.6,4,9,1,1.72,0,1,1,2,2,4,2
596,1,2,1,2,20.5,5,63.8,14.6,4,9,0,1.72,0,0,1,2,3,1,2
597,1,2,1,2,20.5,5,63.8,14.6,4,10,1,1.69,0,1,1,2,3,4,2
598,1,2,1,2,20.5,5,63.8,14.6,4,10,1,1.24,-1,1,1,2,1,4,1
599,1,2,1,2,20.5,5,63.8,14.6,4,9,1,1.46,0,1,1,2,3,4,2
600,1,2,1,2,20.5,5,63.8,14.6,4,9,0,1.27,0,1,1,2,2,4,2
601,1,2,1,2,20.5,5,63.8,14.6,4,10,0,1.02,-1,1,1,1,1,4,2
602,1,2,1,2,20.5,5,63.8,14.6,4,10,1,1.77,1,0,1,2,1,4,1
603,1,2,1,2,20.5,5,63.8,14.6,4,9,0,1.49,-1,1,1,2,3,4,2
604,1,2,1,2,20.5,5,63.8,14.6,4,10,1,1.27,0,0,1,2,3,4,2
605,1,2,1,2,20.5,5,63.8,14.6,4,9,0,1.58,-1,1,1,1,2,4,2
606,1,2,1,2,20.5,5,63.8,14.6,4,10,1,1.19,0,1,1,2,3,4,2
607,1,2,1,2,20.5,5,63.8,14.6,4,9,0,1.55,0,1,1,2,2,4,2
608,1,2,1,2,20.5,5,63.8,14.6,4,9,0,1.55,0,1,1,2,3,4,2
609,2,2,1,1,22.2,5.2,63.8,14.6,3,10,0,1.69,-1,0,1,3,2,1,2
610,2,2,1,1,22.2,5.2,63.8,14.6,3,8,0,1.55,0,0,1,3,2,1,2
611,2,2,1,1,22.2,5.2,63.8,14.6,3,10,1,1.72,0,0,1,3,3,4,2
612,2,2,1,1,22.2,5.2,63.8,14.6,3,9,1,1.72,0,0,1,3,3,1,2
613,2,2,1,1,22.2,5.2,63.8,14.6,3,9,1,1.69,0,1,1,3,2,2,2
614,2,2,1,1,22.2,5.2,63.8,14.6,3,9,1,1.8,0,1,1,2,2,1,3
615,2,2,1,1,22.2,5.2,65,14.6,3,9,1,1.52,0,0,1,3,3,4,2
616,2,2,1,1,22.2,5.2,65,14.6,3,8,1,1.69,0,0,1,3,2,4,2
617,2,2,1,1,22.2,5.2,65,14.6,3,8,0,1.63,0,0,1,2,2,2,2
618,2,2,1,1,22.2,5.2,65,14.6,3,8,1,1.36,0,0,1,3,3,4,2
619,2,2,1,1,22.2,5.2,65,14.6,3,9,0,1.69,0,0,1,2,2,2,2
620,2,2,1,1,22.2,5.2,65,14.6,3,8,0,1.71,0,0,1,3,3,2,3
621,2,2,1,1,22.2,5.2,65,14.6,3,9,0,1.55,-1,1,1,3,3,1,3
622,2,2,1,1,22.2,5.2,65,14.6,3,10,1,1.69,0,0,1,3,2,2,2
623,2,2,1,1,22.2,5.2,65,14.6,3,8,0,1.32,0,1,1,3,3,1,3
624,2,2,1,1,22.2,5.2,65,14.6,3,9,1,1.55,0,0,1,3,3,4,3
625,2,2,1,1,22.2,5.2,65,14.6,3,8,0,1.57,1,2,1,3,2,4,2
626,2,2,1,1,22.2,5.2,65,14.6,3,9,0,1.52,0,0,1,1,1,1,1
627,2,2,1,1,22.2,5.2,65,14.6,3,10,0,1.71,-2,2,1,3,3,1,2
628,2,2,1,1,22.2,5.2,65,14.6,3,8,0,1.55,0,0,1,3,2,1,2
629,2,2,1,1,22.2,5.2,65,14.6,3,8,0,1.69,0,0,1,3,2,1,2
630,2,2,1,1,22.2,5.2,65,14.6,3,9,1,1.69,0,0,1,3,3,4,1
631,2,2,1,1,22.2,5.2,65,14.6,3,8,1,1.72,0,0,1,3,3,4,2
632,2,2,1,1,22.2,5.2,65,14.6,3,10,1,1.44,0,0,1,2,2,2,2
633,2,2,1,1,22.2,5.2,65,14.6,3,8,1,1.63,-2,2,0,3,-2,1,2
634,2,2,1,1,22.2,5.2,65,14.6,3,8,1,1.3,-2,2,1,3,3,1,2
635,2,2,1,1,22.2,5.2,65,14.6,3,8,1,1.52,0,0,1,2,2,1,2
636,2,2,1,1,22.2,5.2,65,14.6,3,10,1,1.52,-1,0,1,2,2,4,2
637,2,2,1,1,22.2,5.2,65,14.6,3,7,1,1.69,0,0,1,1,-1,1,2
638,2,2,1,1,22.2,5.2,65,14.6,3,8,1,1.33,0,0,1,1,-1,2,2
639,2,2,1,1,22.2,5.2,65,14.6,3,8,1,1.77,-2,2,1,3,2,1,2
640,2,2,1,1,22.2,5.2,65,14.6,3,9,1,1.6,0,0,1,3,1,4,2
641,2,2,1,1,22.2,5.2,65,14.6,3,9,1,1.46,0,0,1,3,3,2,2
642,2,2,1,1,22.2,5.2,65,14.6,3,8,1,1.79,1,0,0,-1,1,2,3
643,2,2,1,1,22.2,5.2,65,14.6,3,10,1,1.52,0,0,1,3,3,4,2
644,2,2,1,1,22.2,5.2,65,14.6,3,8,1,1.38,0,0,1,2,3,4,2
645,2,2,1,1,22.2,5.2,65,14.6,3,8,1,1.13,0,0,1,2,2,4,2
646,2,2,1,1,22.2,5.2,65,14.6,3,8,1,1.74,0,2,1,2,2,1,2
647,2,2,1,1,22.2,5.2,65,14.6,3,9,1,1.55,0,0,0,1,1,4,2
648,2,2,1,1,22.2,5.2,65,14.6,3,9,0,1.69,0,0,1,3,2,4,2
649,2,2,1,1,22.2,5.2,65,14.6,3,8,0,1.55,0,1,1,2,2,4,2
650,2,2,1,1,22.2,5.2,65,14.6,3,9,0,1.24,0,0,1,3,3,4,2
651,2,2,1,1,22.2,5.2,65,14.6,3,10,1,1.49,0,1,1,2,2,4,2
652,2,2,1,1,22.2,5.2,65,14.6,3,9,1,1.66,0,0,1,2,2,1,2
653,2,2,1,1,22.2,5.2,65,14.6,3,8,1,1.71,-1,0,1,2,3,4,2
654,2,2,1,1,22.2,5.2,56.9,13.5,4,9,1,1.27,0,0,1,3,2,1,2
655,2,2,1,1,22.2,5.2,56.9,13.5,4,10,0,1.6,-2,2,1,3,3,4,1
656,2,2,1,1,22.2,5.2,56.9,13.5,4,10,1,1.24,-2,2,1,3,3,4,2
657,2,2,1,1,22.2,5.2,56.9,13.5,4,10,1,1.49,-1,2,1,2,2,4,2
658,2,2,1,1,22.2,5.2,56.9,13.5,4,10,1,1.13,0,0,0,2,3,4,2
659,2,2,1,1,22.2,5.2,56.9,13.5,4,9,1,1.24,-1,1,1,2,2,4,2
660,2,2,1,1,22.2,5.2,56.9,13.5,4,10,1,1.77,-1,1,1,2,2,4,2
661,2,2,1,1,22.2,5.2,56.9,13.5,4,10,0,1.57,0,1,1,3,2,4,2
662,2,2,1,1,22.2,5.2,56.9,13.5,4,9,1,1.63,-2,1,1,2,2,4,2
663,2,2,1,1,22.2,5.2,56.9,13.5,4,9,1,1.61,0,0,1,2,2,4,1
664,2,2,1,1,22.2,5.2,56.9,13.5,4,10,1,1.49,0,1,1,2,2,4,2
665,2,2,1,1,22.2,5.2,56.9,13.5,4,8,1,1.55,1,1,1,2,2,4,2
666,2,2,1,1,22.2,5.2,56.9,13.5,4,9,0,1.63,0,0,0,2,2,4,2
667,2,2,1,1,22.2,5.2,56.9,13.5,4,9,1,1.54,0,0,1,3,3,4,2
668,2,2,1,1,22.2,5.2,56.9,13.5,4,9,0,1.47,-1,1,1,2,2,4,2
669,2,2,1,1,22.2,5.2,56.9,13.5,4,10,1,1.38,0,0,1,2,2,4,2
670,2,2,1,1,22.2,5.2,56.9,13.5,4,10,0,1.3,0,0,1,2,3,1,2
671,2,2,1,1,22.2,5.2,56.9,13.5,4,10,1,1.74,0,1,1,2,3,1,2
672,2,2,1,1,22.2,5.2,56.9,13.5,4,9,0,1.69,-2,1,1,2,2,4,2
673,2,2,1,1,22.2,5.2,56.9,13.5,4,9,0,1.19,0,1,1,2,3,4,2
674,2,2,1,1,22.2,5.2,56.9,13.5,4,9,1,1.16,0,1,1,2,2,2,2
675,2,2,1,1,22.2,5.2,56.9,13.5,4,10,0,1.52,0,1,1,3,2,4,2
676,2,2,1,1,22.2,5.2,56.9,13.5,4,10,1,1.11,0,1,1,2,3,4,2
677,2,2,1,1,22.2,5.2,56.9,13.5,4,9,0,1.69,0,0,1,2,2,4,2
678,2,2,1,1,22.2,5.2,56.9,13.5,4,9,1,1.47,0,0,1,3,3,4,2
679,2,2,1,1,22.2,5.2,56.9,13.5,4,9,0,1.08,0,0,1,2,2,4,2
680,2,2,1,1,22.2,5.2,56.9,13.5,4,10,1,1.49,0,0,1,2,2,4,2
681,2,2,1,1,22.2,5.2,56.9,13.5,4,9,1,1.66,1,1,1,2,2,4,2
682,2,2,1,1,22.2,5.2,56.9,13.5,4,9,0,1.49,0,1,1,2,2,4,2
683,2,2,1,1,22.2,5.2,56.9,13.5,4,9,1,1.19,0,1,1,2,2,4,2
684,2,2,1,1,22.2,5.2,56.9,13.5,4,8,1,1.44,0,0,1,2,3,4,2
685,2,2,1,1,22.2,5.2,56.9,13.5,4,9,1,1.52,0,1,1,2,2,4,2
686,3,2,1,1,22.9,6.6,56.9,14.3,3,8,0,1.41,0,1,1,2,2,4,2
687,3,2,1,1,22.9,6.6,56.9,15,3,9,0,1.41,-1,1,1,2,2,4,3
688,3,2,1,1,22.9,6.6,56.9,15,3,9,0,1.16,0,0,1,2,2,4,2
689,3,2,1,1,22.9,6.6,56.9,15,3,8,0,1.69,0,0,1,2,2,4,1
690,3,2,1,1,22.9,6.6,56.9,15,3,9,1,1.44,-1,1,1,2,3,4,2
691,3,2,1,1,22.9,6.6,56.9,15,3,10,1,1.5,-1,1,1,1,2,4,2
692,3,2,1,1,22.9,6.6,56.9,15,3,9,0,1.69,0,0,1,2,2,4,2
693,3,2,1,1,22.9,6.6,56.9,15,3,8,0,1.32,-2,1,1,1,1,4,2
694,3,2,1,1,22.9,6.6,56.9,15,3,8,1,1.69,0,0,1,2,3,4,2
695,3,2,1,1,22.9,6.6,56.9,15,3,8,0,1.16,0,1,1,2,2,4,2
696,3,2,1,1,22.9,6.6,56.9,15,3,10,1,1.3,0,1,1,1,2,4,2
697,3,2,1,1,22.9,6.6,56.9,15,3,8,1,1.55,0,1,1,2,1,4,2
698,3,2,1,1,22.9,6.6,56.9,15,3,10,1,1.55,0,1,1,1,1,4,2
699,3,2,1,1,22.9,6.6,57.2,15,3,9,1,1.69,0,1,1,1,1,4,2
700,3,2,1,1,22.9,6.6,57.2,15,3,8,0,1.55,0,0,1,2,2,4,2
701,3,2,1,1,22.9,6.6,57.2,15,3,10,1,1.47,0,1,1,2,2,4,2
702,3,2,1,1,22.9,6.6,57.2,15,3,9,0,1.55,0,0,1,1,2,4,2
703,3,2,1,1,22.9,6.6,57.2,15,3,8,1,1.55,0,0,1,2,2,4,2
704,3,2,1,1,22.9,6.6,57.2,15,3,8,1,1.52,0,0,1,3,3,4,2
705,3,2,1,1,22.9,6.6,57.2,15,3,10,0,1.55,-1,1,1,2,1,4,2
706,3,2,1,1,22.9,6.6,57.2,15,3,9,1,1.69,0,0,1,3,3,4,2
707,3,2,1,1,22.9,6.6,57.2,15,3,7,1,1.69,0,1,1,1,1,4,2
708,3,2,1,1,22.9,6.6,57.2,15,3,9,1,1.52,0,0,1,2,2,4,2
709,3,2,1,1,22.9,6.6,57.2,15,3,8,1,1.63,0,1,1,2,2,4,2
710,3,2,1,1,22.9,6.6,57.2,15,3,8,0,1.55,0,1,1,2,2,4,2
711,3,2,1,1,22.9,6.6,57.2,15,3,10,0,1.3,-1,1,1,2,2,4,2
712,3,2,1,1,22.9,6.6,57.2,15,3,8,0,1.69,0,1,1,2,2,4,2
713,3,2,1,1,22.9,6.6,57.2,15,3,10,0,1.82,-1,1,1,2,2,4,2
714,3,2,1,1,22.9,6.6,57.2,15,3,9,1,1.41,0,0,1,3,2,4,2
715,3,2,1,1,22.9,6.6,57.2,15,3,9,1,1.55,0,1,1,2,2,4,3
716,3,2,1,1,22.9,6.6,57.2,15,3,8,1,1.77,0,0,1,2,2,4,2
717,3,2,1,1,22.9,6.6,57.2,15,3,8,0,1.55,0,0,1,3,2,4,2
718,3,2,1,1,22.9,6.6,57.2,15,3,8,1,1.72,0,1,1,2,3,4,2
719,3,2,1,1,22.9,6.6,57.2,15,3,8,1,1.38,0,1,1,2,3,4,2
720,3,2,1,1,22.9,6.6,57.2,15,3,8,1,1.55,0,0,1,2,2,4,2
721,3,2,1,1,22.9,6.6,57.2,15,3,9,1,1.55,0,0,1,3,2,4,2
722,3,2,1,1,22.9,6.6,57.2,15,3,10,1,1.72,0,1,1,2,2,4,2
723,3,2,1,1,22.9,6.6,57.2,15,3,10,1,1.63,0,1,1,2,2,4,2
724,3,2,1,1,22.9,6.6,57.2,15,3,8,1,1.55,-1,1,1,2,1,4,2
725,3,2,1,1,22.9,6.6,57.2,15,3,8,1,1.55,0,0,1,2,2,4,2
726,3,2,1,1,22.9,6.6,57.2,15,3,8,1,1.43,0,1,1,2,2,4,2
727,3,2,1,1,22.9,6.6,57.2,15,3,9,1,1.49,0,0,1,2,2,4,2
728,3,2,1,1,22.9,6.6,57.2,15,3,8,0,1.63,0,0,1,2,2,4,2
729,3,2,1,1,22.9,6.6,57.2,15,3,8,1,1.49,0,0,1,3,2,4,2
730,3,2,1,1,22.9,6.6,57.2,15,4,8,0,1.61,0,1,1,1,2,4,3
731,3,2,1,1,22.9,6.6,57.2,14.1,4,8,1,1.57,-1,1,1,2,1,4,2
732,3,2,1,1,22.9,6.6,57.2,14.1,4,9,1,1.19,0,1,1,3,2,4,2
733,3,2,1,1,22.9,6.6,60,14.1,4,9,0,1.13,0,1,1,2,2,4,2
734,3,2,1,1,22.9,6.6,60,14.1,4,9,1,1.61,-1,1,1,2,2,2,2
735,3,2,1,1,22.9,6.6,60,14.1,4,10,0,1.77,-1,2,1,2,1,4,2
736,3,2,1,1,22.9,6.6,60,14.1,4,10,1,1.27,0,0,0,2,1,4,2
737,3,2,1,1,22.9,6.6,60,14.1,4,9,1,1.3,0,1,1,3,2,4,2
738,3,2,1,1,22.9,6.6,60,14.1,4,9,1,1.69,-1,2,1,2,1,4,2
739,3,2,1,1,22.9,6.6,60,14.1,4,10,0,1.57,0,0,1,3,2,4,2
740,3,2,1,1,22.9,6.6,60,14.1,4,10,1,1.46,0,1,1,2,2,2,2
741,3,2,1,1,22.9,6.6,60,14.1,4,10,0,1.47,0,1,1,3,2,2,2
742,3,2,1,1,22.9,6.6,60,14.1,4,11,1,1.69,-1,1,1,2,1,4,2
743,3,2,1,1,22.9,6.6,60,14.1,4,10,1,1.18,-1,2,1,2,1,4,2
744,3,2,1,1,22.9,6.6,60,14.1,4,10,1,1.55,0,2,1,2,2,2,2
745,3,2,1,1,22.9,6.6,60,14.1,4,10,1,1.77,-1,1,1,2,2,4,2
746,3,2,1,1,22.9,6.6,60,14.1,4,9,1,1.27,0,0,1,2,1,1,2
747,3,2,1,1,22.9,6.6,60,14.1,4,9,1,1.58,0,1,1,1,2,4,2
748,3,2,1,1,22.9,6.6,60,14.1,4,9,0,1.69,-1,1,1,2,2,4,2
749,3,2,1,1,22.9,6.6,60,14.1,4,10,1,1.08,0,0,1,3,2,4,2
750,3,2,1,1,22.9,6.6,60,14.1,4,9,1,1.16,-1,2,1,2,2,4,2
751,3,2,1,1,22.9,6.6,60,14.1,4,10,1,1.33,0,1,1,3,2,4,2
752,3,2,1,1,22.9,6.6,60,14.1,4,10,1,1.41,0,0,1,2,3,4,2
753,3,2,1,1,22.9,6.6,60,14.1,4,9,1,1.52,0,1,1,2,2,4,2
754,3,2,1,1,22.9,6.6,60,14.1,4,10,1,1.11,0,1,1,2,2,2,2
755,3,2,1,1,22.9,6.6,60,14.1,4,9,0,1.63,0,1,1,2,2,4,2
756,3,2,1,1,22.9,6.6,60,14.1,4,9,1,1.3,0,1,1,2,2,1,2
757,3,2,1,1,22.9,6.6,60,14.1,4,10,0,1.13,0,1,1,2,2,4,2
758,3,2,1,1,22.9,6.6,60,14.1,4,9,0,1.69,0,0,1,2,2,4,2
759,3,2,1,1,22.9,6.6,60,14.1,4,10,1,1.71,0,0,1,3,2,4,2
760,3,2,1,1,22.9,6.6,60,14.1,4,10,1,1.38,0,0,1,3,2,2,2
761,3,2,1,1,22.9,6.6,60,14.1,4,9,0,1.08,0,1,1,2,2,2,2
762,3,2,1,1,22.9,6.6,60,14.1,4,9,1,1.6,0,2,1,3,2,4,2
763,4,2,1,1,24.2,6,60,16,3,9,1,1.57,-1,1,1,2,3,4,1
764,4,2,1,1,24.2,6,60,15.8,3,8,0,1.12,0,1,1,2,3,4,2
765,4,2,1,1,24.2,6,60,15.8,3,8,1,1.07,0,2,1,2,1,4,2
766,4,2,1,1,24.2,6,60,15.8,3,9,1,1.57,0,0,1,3,2,4,2
767,4,2,1,1,24.2,6,60.3,15.8,3,8,1,1.57,0,0,1,2,3,4,2
768,4,2,1,1,24.2,6,60.3,15.8,3,8,1,1.21,0,1,1,2,1,4,2
769,4,2,1,1,24.2,6,60.3,15.8,3,10,1,1.29,-1,1,1,2,2,4,2
770,4,2,1,1,24.2,6,60.3,15.8,3,7,1,1.57,-1,1,1,1,1,4,2
771,4,2,1,1,24.2,6,60.3,15.8,3,8,1,1.07,0,0,1,2,2,4,2
772,4,2,1,1,24.2,6,60.3,15.8,3,8,1,1.65,1,1,1,1,1,4,1
773,4,2,1,1,24.2,6,60.3,15.8,3,10,1,1.29,0,0,1,2,1,4,2
774,4,2,1,1,24.2,6,60.3,15.8,3,8,1,1.21,-1,1,1,1,1,2,2
775,4,2,1,1,24.2,6,60.3,15.8,3,8,1,1.43,0,1,1,2,2,1,2
776,4,2,1,1,24.2,6,60.3,15.8,3,10,1,1.43,0,1,1,2,2,1,2
777,4,2,1,1,24.2,6,60.3,15.8,3,8,1,1.23,-1,1,0,-2,-1,2,1
778,4,2,1,1,24.2,6,60.3,15.8,3,8,1,1.26,0,0,1,2,1,1,2
779,4,2,1,1,24.2,6,60.3,15.8,3,8,1,1.12,0,1,1,2,2,4,1
780,4,2,1,1,24.2,6,60.3,15.8,3,9,0,1.68,0,1,1,1,1,1,2
781,4,2,1,1,24.2,6,60.3,15.8,3,9,0,1.21,0,0,1,2,2,4,2
782,4,2,1,1,24.2,6,60.3,15.8,3,9,1,1.04,0,0,1,2,3,4,2
783,4,2,1,1,24.2,6,60.3,15.8,3,8,1,1.12,0,0,1,2,3,4,2
784,4,2,1,1,24.2,6,60.3,15.8,3,10,1,1.7,-1,1,1,2,2,4,2
785,4,2,1,1,24.2,6,60.3,15.8,3,10,1,1.04,0,2,1,2,2,4,2
786,4,2,1,1,24.2,6,60.3,15.8,3,9,1,1.29,-1,1,1,2,2,4,2
787,4,2,1,1,24.2,6,60.3,15.8,3,10,1,1.57,0,0,1,3,2,4,2
788,4,2,1,1,24.2,6,60.3,15.8,3,9,1,1.26,-1,1,1,3,3,4,2
789,4,2,1,1,24.2,6,60.3,15.8,3,8,0,1.26,-1,1,1,2,2,1,2
790,4,2,1,1,24.2,6,60.3,15.8,3,10,1,1.57,0,2,1,2,1,1,2
791,4,2,1,1,24.2,6,60.3,15.8,3,9,0,1.07,0,1,1,2,3,1,2
792,4,2,1,1,24.2,6,60.3,15.8,3,10,0,1.07,0,1,1,3,2,4,2
793,4,2,1,1,24.2,6,60.3,15.8,3,8,0,1.21,0,0,1,2,2,4,2
794,4,2,1,1,24.2,6,60.3,15.8,3,8,0,1.07,0,0,1,3,2,4,2
795,4,2,1,1,24.2,6,60.3,15.8,3,10,0,0.9,-1,2,1,2,1,2,2
796,4,2,1,1,24.2,6,60.3,15.8,3,9,0,1.43,-1,2,1,2,2,2,2
797,4,2,1,1,24.2,6,60.3,15.8,3,9,1,1.43,0,0,1,3,2,4,2
798,4,2,1,1,24.2,6,60.3,15.8,3,8,0,1.79,0,0,1,2,2,4,2
799,4,2,1,1,24.2,6,60.3,15.8,3,9,1,1.43,1,1,1,2,2,4,1
800,4,2,1,1,24.2,6,60.3,15.8,3,9,1,1.65,0,0,1,2,2,4,2
801,4,2,1,1,24.2,6,60.3,15.8,3,9,1,0.9,0,1,1,2,2,4,2
802,4,2,1,1,24.2,6,60.3,15.8,3,9,1,1.26,0,0,1,2,2,4,2
803,4,2,1,1,24.2,6,60.3,15.8,3,9,1,1.45,1,2,1,1,1,4,2
804,4,2,1,1,24.2,6,60.3,15.8,3,8,1,1.57,0,0,1,2,2,4,2
805,4,2,1,1,24.2,6,59.9,15.8,3,10,0,1.43,-1,2,1,2,2,4,2
806,4,2,1,1,24.2,6,59.9,15.8,3,9,0,1.43,0,1,1,2,1,4,2
807,4,2,1,1,24.2,6,59.9,15.8,3,8,0,1.21,0,2,1,1,2,4,2
808,4,2,1,1,24.2,6,59.9,15.8,4,10,0,1.19,0,0,1,2,2,1,2
809,4,2,1,1,24.2,6,59.9,15.4,4,11,1,1.51,1,2,0,1,1,4,2
810,4,2,1,1,24.2,6,59.9,15.4,4,10,1,1.43,-2,2,0,1,1,4,2
811,4,2,1,1,24.2,6,59.9,15.4,4,10,1,1.38,0,0,1,2,1,4,2
812,4,2,1,1,24.2,6,59.9,15.4,4,9,0,1.93,1,2,1,2,2,4,2
813,4,2,1,1,24.2,6,59.9,15.4,4,9,1,1.19,0,0,1,3,2,4,2
814,4,2,1,1,24.2,6,59.9,15.4,4,9,1,1.6,-1,1,1,3,2,4,2
815,4,2,1,1,24.2,6,59.9,15.4,4,9,0,1.55,0,0,1,2,2,4,2
816,4,2,1,1,24.2,6,59.9,15.4,4,9,0,1.3,0,0,1,2,2,2,2
817,4,2,1,1,24.2,6,59.9,15.4,4,10,1,1.93,0,2,1,2,2,2,3
818,4,2,1,1,24.2,6,59.9,15.4,4,9,0,1.72,-1,2,1,2,2,4,2
819,4,2,1,1,24.2,6,59.9,15.4,4,9,1,1.44,0,1,1,2,2,1,1
820,4,2,1,1,24.2,6,59.9,15.4,4,9,1,1.41,1,1,1,2,2,2,1
821,4,2,1,1,24.2,6,59.9,15.4,4,8,1,1.55,-1,2,1,2,2,4,2
822,4,2,1,1,24.2,6,59.9,15.4,4,10,1,2.01,0,2,1,2,2,4,3
823,4,2,1,1,24.2,6,59.9,15.4,4,9,0,1.3,0,0,1,2,2,4,2
824,4,2,1,1,24.2,6,59.9,15.4,4,10,0,1.55,0,1,1,2,3,1,2
825,4,2,1,1,24.2,6,59.9,15.4,4,10,1,1.27,1,2,1,2,2,4,3
826,4,2,1,1,24.2,6,59.9,15.4,4,10,1,1.19,1,-1,1,2,3,4,2
827,4,2,1,1,24.2,6,59.9,15.4,4,10,0,1.55,0,2,1,2,1,4,1
828,4,2,1,1,24.2,6,59.9,15.4,4,10,1,1.24,-1,2,1,2,1,4,2
829,4,2,1,1,24.2,6,59.9,15.4,4,9,0,1.55,0,1,1,2,2,2,2
830,4,2,1,1,24.2,6,59.9,15.4,4,9,1,1.18,-1,2,1,2,2,4,2
831,4,2,1,1,24.2,6,59.9,15.4,4,10,1,1.33,1,0,1,3,2,4,2
832,4,2,1,1,24.2,6,59.9,15.4,4,9,0,1.33,0,0,1,2,3,4,2
833,4,2,1,1,24.2,6,59.9,15.4,4,10,0,1.77,0,1,1,2,1,4,2
834,4,2,1,1,24.2,6,59.9,15.4,4,10,1,1.13,0,1,1,3,2,4,2
835,4,2,1,1,24.2,6,59.9,15.4,4,10,1,1.19,0,2,1,2,2,4,1
836,4,2,1,1,24.2,6,59.9,15.4,4,9,1,1.36,0,0,1,2,2,4,2
837,4,2,1,1,24.2,6,59.9,15.4,4,10,1,1.13,-2,2,1,1,1,4,2
838,4,2,1,1,24.2,6,59.9,15.4,4,10,1,1.77,-1,2,1,2,2,4,2
839,4,2,1,1,24.2,6,59.9,15.4,4,10,0,1.33,0,0,1,3,2,4,2
840,4,2,1,1,24.2,6,59.9,15.4,4,10,1,1.13,-1,1,1,2,2,4,2
841,4,2,1,1,24.2,6,59.9,15.4,4,10,1,1.33,0,1,1,3,2,4,2
842,1,3,1,1,22.4,10.1,49.9,16.7,3,8,1,1.72,-1,1,1,3,2,1,2
843,1,3,1,1,22.4,10.1,49.9,16.7,3,7,0,1.69,0,2,1,1,3,4,2
844,1,3,1,1,22.4,10.1,49.9,16.7,3,8,1,1.38,0,1,1,2,2,4,2
845,1,3,1,1,22.4,10.1,49.9,16.7,3,8,1,1.41,-1,2,1,2,3,4,2
